bus_id,bus_name,date,is_weekend,source,dest,operator,bus_type,capacity,seats_available,departure_time,arrival_time,duration_hours,distance_km,price,rating,is_night_service,is_direct,ai_generated
15261,MUL-15261,2026-02-21,True,Jaipur,Udaipur,Eagle Travels,Multi-Axle Volvo,43,6,19:00:00,09:54:00,14.9,745,1500,4.6,False,True,False
15262,VOL-15262,2026-02-21,True,Jaipur,Udaipur,Mahasagar Travels,Volvo AC,40,26,17:00:00,14:24:00,21.4,1072,1900,4.6,False,True,False
15263,AC -15263,2026-02-21,True,Jaipur,Udaipur,Jabbar Travels,AC Sleeper,35,24,22:00:00,01:42:00,27.7,1383,2000,4.5,True,True,False
15264,MUL-15264,2026-02-21,True,Jaipur,Udaipur,Raj Travels,Multi-Axle Volvo,43,24,23:00:00,08:18:00,9.3,465,950,4.4,True,True,False
15265,AC -15265,2026-02-21,True,Jaipur,Udaipur,SR Travels,AC Seater,45,15,03:00:00,14:30:00,11.5,573,600,4.2,True,True,False
15266,AC -15266,2026-02-21,True,Jaipur,Udaipur,Goa RTC,AC Seater,45,28,02:00:00,20:24:00,18.4,921,950,4.0,True,True,False
15267,MUL-15267,2026-02-21,True,Delhi,Haridwar,Green Line,Multi-Axle Volvo,43,38,07:00:00,11:06:00,4.1,206,400,4.4,False,True,False
15268,MUL-15268,2026-02-21,True,Delhi,Haridwar,PEPSU,Multi-Axle Volvo,43,12,05:30:00,17:12:00,11.7,584,1150,4.3,True,True,False
15269,AC -15269,2026-02-21,True,Delhi,Haridwar,Kaveri Travels,AC Semi-Sleeper,40,34,15:00:00,22:36:00,7.6,379,450,4.3,False,True,False
15270,AC -15270,2026-02-21,True,Delhi,Haridwar,WBTC,AC Semi-Sleeper,40,15,10:00:00,19:42:00,9.7,483,600,3.8,False,True,False
15271,MUL-15271,2026-02-21,True,Delhi,Haridwar,Raj Travels,Multi-Axle Volvo,43,29,09:30:00,17:24:00,7.9,395,800,4.4,False,True,False
15272,VOL-15272,2026-02-21,True,Delhi,Haridwar,APSRTC,Volvo AC,40,7,17:00:00,06:12:00,13.2,662,1150,4.1,False,True,False
15273,MUL-15273,2026-02-21,True,Delhi,Haridwar,KPN Travels,Multi-Axle Volvo,43,18,17:30:00,08:24:00,14.9,744,1500,4.7,False,True,False
15274,NON-15274,2026-02-21,True,Delhi,Haridwar,IntrCity SmartBus,Non-AC Sleeper,40,40,03:00:00,06:24:00,3.4,172,150,4.3,True,True,False
15275,AC -15275,2026-02-21,True,Delhi,Shimla,JRTC,AC Sleeper,35,15,05:00:00,20:12:00,15.2,761,1100,4.0,True,True,False
15276,AC -15276,2026-02-21,True,Delhi,Shimla,SR Travels,AC Seater,45,35,06:00:00,17:48:00,11.8,588,600,4.1,False,True,False
15277,MUL-15277,2026-02-21,True,Delhi,Shimla,UPSRTC,Multi-Axle Volvo,43,27,11:00:00,01:18:00,14.3,717,1450,4.3,False,True,False
15278,VOL-15278,2026-02-21,True,Delhi,Shimla,JRTC,Volvo AC,40,14,15:00:00,23:36:00,8.6,430,750,4.4,False,True,False
15279,NON-15279,2026-02-21,True,Delhi,Shimla,Eagle Travels,Non-AC Sleeper,40,22,12:00:00,20:42:00,8.7,433,400,4.3,False,True,False
15280,AC -15280,2026-02-21,True,Delhi,Shimla,CSRTC,AC Semi-Sleeper,40,22,18:00:00,02:00:00,8.0,398,500,4.1,False,True,False
15281,AC -15281,2026-02-21,True,Delhi,Shimla,CSRTC,AC Sleeper,35,7,20:30:00,01:42:00,5.2,259,350,4.1,False,True,False
15282,AC -15282,2026-02-21,True,Delhi,Shimla,PEPSU,AC Sleeper,35,15,23:30:00,08:18:00,8.8,442,650,4.0,True,True,False
15283,AC -15283,2026-02-21,True,Delhi,Manali,RSRTC,AC Sleeper,35,6,05:30:00,19:24:00,13.9,696,1000,4.0,True,True,False
15284,AC -15284,2026-02-21,True,Delhi,Manali,VRL Travels,AC Sleeper,35,7,08:00:00,20:12:00,12.2,610,900,4.3,False,True,False
15285,AC -15285,2026-02-21,True,Delhi,Manali,WBTC,AC Seater,45,16,11:30:00,22:00:00,10.5,525,550,3.9,False,True,False
15286,AC -15286,2026-02-21,True,Delhi,Manali,ASTC,AC Sleeper,35,13,10:00:00,16:24:00,6.4,318,450,4.0,False,True,False
15287,NON-15287,2026-02-21,True,Delhi,Manali,UPSRTC,Non-AC Sleeper,40,32,09:30:00,16:06:00,6.6,328,300,3.9,False,True,False
15288,VOL-15288,2026-02-21,True,Delhi,Manali,UPSRTC,Volvo AC,40,38,18:30:00,04:54:00,10.4,520,900,4.1,False,True,False
15289,VOL-15289,2026-02-21,True,Delhi,Manali,HRTC,Volvo AC,40,24,19:30:00,07:48:00,12.3,617,1100,4.3,False,True,False
15290,AC -15290,2026-02-21,True,Delhi,Manali,JRTC,AC Seater,45,39,22:00:00,10:36:00,12.6,628,650,3.7,True,True,False
15291,AC -15291,2026-02-21,True,Delhi,Manali,WBTC,AC Seater,45,10,02:00:00,05:12:00,3.2,161,150,3.8,True,True,False
15292,NON-15292,2026-02-21,True,Mumbai,Ahmedabad,WBTC,Non-AC Sleeper,40,40,07:00:00,07:48:00,24.8,1238,1200,3.7,False,True,False
15293,MUL-15293,2026-02-21,True,Mumbai,Ahmedabad,Kaveri Travels,Multi-Axle Volvo,43,15,08:00:00,23:30:00,39.5,1973,3950,4.8,False,True,False
15294,ELE-15294,2026-02-21,True,Mumbai,Ahmedabad,RSRTC,Electric Bus,40,21,09:30:00,03:36:00,18.1,906,1150,3.9,False,True,False
15295,ELE-15295,2026-02-21,True,Mumbai,Ahmedabad,SETC,Electric Bus,40,15,15:00:00,06:12:00,39.2,1961,2500,4.0,False,True,False
15296,AC -15296,2026-02-21,True,Mumbai,Ahmedabad,DTC,AC Semi-Sleeper,40,5,12:00:00,22:54:00,34.9,1743,2100,4.0,False,True,False
15297,ELE-15297,2026-02-21,True,Mumbai,Ahmedabad,Goa RTC,Electric Bus,40,15,19:00:00,23:30:00,28.5,1426,1850,4.1,False,True,False
15298,AC -15298,2026-02-21,True,Mumbai,Ahmedabad,SR Travels,AC Seater,45,33,18:00:00,02:42:00,32.7,1633,1700,4.1,False,True,False
15299,VOL-15299,2026-02-21,True,Mumbai,Ahmedabad,Eagle Travels,Volvo AC,40,26,00:00:00,05:42:00,29.7,1486,2600,4.5,True,True,False
15300,ELE-15300,2026-02-21,True,Mumbai,Ahmedabad,SR Travels,Electric Bus,40,16,23:00:00,10:12:00,35.2,1761,2250,4.3,True,True,False
15301,VOL-15301,2026-02-21,True,Mumbai,Ahmedabad,National Travels,Volvo AC,40,36,04:00:00,00:48:00,20.8,1038,1850,4.5,True,True,False
15302,AC -15302,2026-02-21,True,Mumbai,Ahmedabad,IntrCity SmartBus,AC Seater,45,5,02:00:00,23:54:00,21.9,1097,1150,4.1,True,True,False
15303,NON-15303,2026-02-21,True,Mumbai,Ahmedabad,Orange Travels,Non-AC Seater,50,49,23:30:00,10:30:00,35.0,1751,1400,3.9,True,True,False
15304,NON-15304,2026-02-21,True,Mumbai,Indore,Sharma Travels,Non-AC Seater,50,29,05:00:00,21:54:00,16.9,844,700,4.2,True,True,False
15305,MUL-15305,2026-02-21,True,Mumbai,Indore,KK Travels,Multi-Axle Volvo,43,26,05:30:00,05:54:00,24.4,1221,2450,4.5,True,True,False
15306,NON-15306,2026-02-21,True,Mumbai,Indore,PEPSU,Non-AC Seater,50,41,10:30:00,01:06:00,14.6,732,600,3.7,False,True,False
15307,ELE-15307,2026-02-21,True,Mumbai,Indore,SRS Travels,Electric Bus,40,28,11:00:00,05:06:00,18.1,903,1150,4.2,False,True,False
15308,NON-15308,2026-02-21,True,Mumbai,Indore,Eagle Travels,Non-AC Sleeper,40,36,09:30:00,10:18:00,24.8,1242,1200,4.0,False,True,False
15309,NON-15309,2026-02-21,True,Mumbai,Indore,Kerala RTC,Non-AC Sleeper,40,35,18:00:00,14:30:00,20.5,1027,1000,3.7,False,True,False
15310,ELE-15310,2026-02-21,True,Mumbai,Indore,Kaveri Travels,Electric Bus,40,18,17:30:00,04:12:00,10.7,537,700,4.5,False,True,False
15311,VOL-15311,2026-02-21,True,Mumbai,Indore,MSRTC,Volvo AC,40,20,23:00:00,12:00:00,13.0,648,1150,4.2,True,True,False
15312,NON-15312,2026-02-21,True,Bangalore,Goa,OSRTC,Non-AC Seater,50,41,05:30:00,12:12:00,6.7,333,250,3.9,True,True,False
15313,AC -15313,2026-02-21,True,Bangalore,Goa,Sharma Travels,AC Semi-Sleeper,40,22,06:30:00,11:12:00,4.7,235,300,4.5,False,True,False
15314,NON-15314,2026-02-21,True,Bangalore,Goa,GSRTC,Non-AC Sleeper,40,26,16:00:00,23:12:00,7.2,359,350,3.9,False,True,False
15315,MUL-15315,2026-02-21,True,Bangalore,Goa,RedBus Express,Multi-Axle Volvo,43,33,12:00:00,22:00:00,10.0,500,1000,4.4,False,True,False
15316,ELE-15316,2026-02-21,True,Bangalore,Goa,RedBus Express,Electric Bus,40,39,11:30:00,20:48:00,9.3,464,600,4.3,False,True,False
15317,NON-15317,2026-02-21,True,Bangalore,Goa,Kerala RTC,Non-AC Sleeper,40,8,18:30:00,03:06:00,8.6,430,400,3.8,False,True,False
15318,ELE-15318,2026-02-21,True,Bangalore,Goa,Green Line,Electric Bus,40,34,17:00:00,07:00:00,14.0,699,900,4.4,False,True,False
15319,AC -15319,2026-02-21,True,Bangalore,Goa,HRTC,AC Sleeper,35,34,23:30:00,05:12:00,5.7,284,400,4.1,True,True,False
15320,MUL-15320,2026-02-21,True,Bangalore,Hyderabad,HRTC,Multi-Axle Volvo,43,15,08:30:00,07:30:00,23.0,1149,2300,4.4,False,True,False
15321,AC -15321,2026-02-21,True,Bangalore,Hyderabad,Goa RTC,AC Semi-Sleeper,40,6,07:30:00,07:48:00,24.3,1213,1450,4.0,False,True,False
15322,NON-15322,2026-02-21,True,Bangalore,Hyderabad,HRTC,Non-AC Seater,50,45,14:00:00,11:18:00,21.3,1064,850,3.7,False,True,False
15323,AC -15323,2026-02-21,True,Bangalore,Hyderabad,Mahasagar Travels,AC Semi-Sleeper,40,10,11:00:00,15:48:00,28.8,1442,1750,4.2,False,True,False
15324,NON-15324,2026-02-21,True,Bangalore,Hyderabad,TSRTC,Non-AC Sleeper,40,28,09:30:00,14:00:00,28.5,1423,1350,3.9,False,True,False
15325,AC -15325,2026-02-21,True,Bangalore,Hyderabad,Garuda Travels,AC Semi-Sleeper,40,19,20:30:00,19:54:00,23.4,1168,1400,4.5,False,True,False
15326,VOL-15326,2026-02-21,True,Bangalore,Hyderabad,BMTC,Volvo AC,40,18,17:00:00,21:36:00,28.6,1431,2500,4.3,False,True,False
15327,NON-15327,2026-02-21,True,Bangalore,Hyderabad,Goa RTC,Non-AC Sleeper,40,6,22:30:00,22:42:00,24.2,1211,1150,3.9,True,True,False
15328,AC -15328,2026-02-21,True,Chennai,Bangalore,SRS Travels,AC Seater,45,38,08:30:00,03:06:00,18.6,932,950,4.0,False,True,False
15329,NON-15329,2026-02-21,True,Chennai,Bangalore,Kaveri Travels,Non-AC Sleeper,40,25,05:00:00,00:54:00,19.9,996,950,4.2,True,True,False
15330,MUL-15330,2026-02-21,True,Chennai,Bangalore,CSRTC,Multi-Axle Volvo,43,29,14:00:00,13:42:00,23.7,1184,2350,4.2,False,True,False
15331,NON-15331,2026-02-21,True,Chennai,Bangalore,Goa RTC,Non-AC Seater,50,14,16:00:00,04:42:00,36.7,1835,1450,3.6,False,True,False
15332,VOL-15332,2026-02-21,True,Chennai,Bangalore,Skyline Travels,Volvo AC,40,15,15:00:00,09:18:00,18.3,915,1600,4.5,False,True,False
15333,ELE-15333,2026-02-21,True,Chennai,Bangalore,Goa RTC,Electric Bus,40,22,18:30:00,17:00:00,22.5,1127,1450,4.0,False,True,False
15334,NON-15334,2026-02-21,True,Chennai,Bangalore,OSRTC,Non-AC Seater,50,14,19:00:00,22:54:00,27.9,1395,1100,3.5,False,True,False
15335,MUL-15335,2026-02-21,True,Chennai,Bangalore,RedBus Express,Multi-Axle Volvo,43,33,02:00:00,21:54:00,19.9,994,2000,4.5,True,True,False
15336,VOL-15336,2026-02-21,True,Chennai,Bangalore,VRL Travels,Volvo AC,40,17,22:30:00,20:12:00,21.7,1084,1900,4.6,True,True,False
15337,AC -15337,2026-02-21,True,Chennai,Bangalore,Goa RTC,AC Semi-Sleeper,40,38,23:00:00,01:48:00,26.8,1341,1600,4.0,True,True,False
15338,NON-15338,2026-02-21,True,Chennai,Bangalore,VRL Travels,Non-AC Sleeper,40,7,04:00:00,08:00:00,28.0,1402,1350,3.9,True,True,False
15339,AC -15339,2026-02-21,True,Kochi,Bangalore,Kallada Travels,AC Sleeper,35,6,05:00:00,21:00:00,16.0,798,1150,4.5,True,True,False
15340,AC -15340,2026-02-21,True,Kochi,Bangalore,BMTC,AC Semi-Sleeper,40,13,08:30:00,23:12:00,14.7,734,900,4.1,False,True,False
15341,AC -15341,2026-02-21,True,Kochi,Bangalore,IntrCity SmartBus,AC Semi-Sleeper,40,34,16:00:00,06:00:00,14.0,701,850,4.1,False,True,False
15342,AC -15342,2026-02-21,True,Kochi,Bangalore,RSRTC,AC Seater,45,25,12:00:00,00:12:00,12.2,611,650,3.7,False,True,False
15343,NON-15343,2026-02-21,True,Kochi,Bangalore,Bharathi Travels,Non-AC Seater,50,13,10:30:00,17:24:00,6.9,344,300,4.2,False,True,False
15344,AC -15344,2026-02-21,True,Kochi,Bangalore,Goa RTC,AC Seater,45,12,17:30:00,09:00:00,15.5,777,800,4.0,False,True,False
15345,VOL-15345,2026-02-21,True,Kochi,Bangalore,GSRTC,Volvo AC,40,6,20:30:00,04:00:00,7.5,377,650,4.2,False,True,False
15346,ELE-15346,2026-02-21,True,Kochi,Bangalore,Paulo Travels,Electric Bus,40,34,21:30:00,07:24:00,9.9,495,650,4.4,True,True,False
15347,MUL-15347,2026-02-21,True,Kochi,Bangalore,IntrCity SmartBus,Multi-Axle Volvo,43,33,21:00:00,00:42:00,3.7,184,350,4.7,True,True,False
15348,AC -15348,2026-02-21,True,Kochi,Bangalore,Mahasagar Travels,AC Seater,45,27,22:30:00,06:12:00,7.7,387,400,4.1,True,True,False
15349,AC -15349,2026-02-22,True,Delhi,Jaipur,TNSTC,AC Seater,45,10,08:00:00,14:06:00,6.1,305,300,3.9,False,True,False
15350,NON-15350,2026-02-22,True,Delhi,Jaipur,PRTC,Non-AC Seater,50,40,07:30:00,11:30:00,28.0,1400,1100,3.7,False,True,False
15351,ELE-15351,2026-02-22,True,Delhi,Jaipur,Kaveri Travels,Electric Bus,40,27,10:00:00,12:36:00,26.6,1330,1700,4.6,False,True,False
15352,VOL-15352,2026-02-22,True,Delhi,Jaipur,Kaveri Travels,Volvo AC,40,28,09:30:00,12:00:00,26.5,1327,2350,4.6,False,True,False
15353,MUL-15353,2026-02-22,True,Delhi,Jaipur,KPN Travels,Multi-Axle Volvo,43,38,11:30:00,05:12:00,17.7,887,1750,4.7,False,True,False
15354,VOL-15354,2026-02-22,True,Delhi,Jaipur,RedBus Express,Volvo AC,40,18,19:30:00,07:06:00,11.6,580,1000,4.5,False,True,False
15355,NON-15355,2026-02-22,True,Delhi,Jaipur,SR Travels,Non-AC Sleeper,40,32,18:00:00,04:48:00,10.8,540,500,4.2,False,True,False
15356,MUL-15356,2026-02-22,True,Delhi,Jaipur,MSRTC,Multi-Axle Volvo,43,41,03:00:00,15:24:00,12.4,622,1250,4.1,True,True,False
15357,ELE-15357,2026-02-22,True,Delhi,Jaipur,IntrCity SmartBus,Electric Bus,40,12,00:00:00,08:06:00,8.1,406,500,4.5,True,True,False
15358,VOL-15358,2026-02-22,True,Delhi,Jaipur,IntrCity SmartBus,Volvo AC,40,12,22:00:00,16:24:00,18.4,919,1600,4.4,True,True,False
15359,MUL-15359,2026-02-22,True,Delhi,Jaipur,Garuda Travels,Multi-Axle Volvo,43,24,21:00:00,18:54:00,21.9,1096,2200,4.7,True,True,False
15360,ELE-15360,2026-02-22,True,Delhi,Agra,Bharathi Travels,Electric Bus,40,26,05:00:00,12:12:00,7.2,358,450,4.4,True,True,False
15361,AC -15361,2026-02-22,True,Delhi,Agra,WBTC,AC Seater,45,26,06:00:00,21:12:00,15.2,760,800,4.0,False,True,False
15362,AC -15362,2026-02-22,True,Delhi,Agra,Kaveri Travels,AC Semi-Sleeper,40,9,09:00:00,16:00:00,7.0,350,400,4.3,False,True,False
15363,VOL-15363,2026-02-22,True,Delhi,Agra,GSRTC,Volvo AC,40,28,11:30:00,19:06:00,7.6,378,650,4.1,False,True,False
15364,NON-15364,2026-02-22,True,Delhi,Agra,Sharma Travels,Non-AC Seater,50,26,12:00:00,21:00:00,9.0,450,350,4.1,False,True,False
15365,NON-15365,2026-02-22,True,Delhi,Agra,ASTC,Non-AC Sleeper,40,26,17:00:00,07:18:00,14.3,713,700,3.7,False,True,False
15366,AC -15366,2026-02-22,True,Delhi,Agra,RedBus Express,AC Seater,45,38,17:30:00,02:54:00,9.4,471,500,4.2,False,True,False
15367,AC -15367,2026-02-22,True,Delhi,Agra,Mahasagar Travels,AC Sleeper,35,5,04:00:00,18:06:00,14.1,705,1000,4.3,True,True,False
15368,AC -15368,2026-02-22,True,Delhi,Agra,BMTC,AC Seater,45,30,23:30:00,12:24:00,12.9,644,650,4.1,True,True,False
15369,NON-15369,2026-02-22,True,Delhi,Agra,Kerala RTC,Non-AC Sleeper,40,34,02:00:00,15:48:00,13.8,690,650,3.9,True,True,False
15370,ELE-15370,2026-02-22,True,Delhi,Chandigarh,KPN Travels,Electric Bus,40,30,06:00:00,17:18:00,11.3,566,700,4.4,False,True,False
15371,MUL-15371,2026-02-22,True,Delhi,Chandigarh,WBTC,Multi-Axle Volvo,43,5,07:00:00,21:48:00,14.8,739,1500,4.2,False,True,False
15372,AC -15372,2026-02-22,True,Delhi,Chandigarh,Paulo Travels,AC Semi-Sleeper,40,38,09:00:00,23:12:00,14.2,711,850,4.4,False,True,False
15373,AC -15373,2026-02-22,True,Delhi,Chandigarh,CSRTC,AC Sleeper,35,12,11:00:00,14:18:00,3.3,163,250,4.3,False,True,False
15374,NON-15374,2026-02-22,True,Delhi,Chandigarh,PEPSU,Non-AC Seater,50,35,14:00:00,03:06:00,13.1,653,500,3.7,False,True,False
15375,VOL-15375,2026-02-22,True,Delhi,Chandigarh,HRTC,Volvo AC,40,32,19:00:00,06:36:00,11.6,579,1000,4.0,False,True,False
15376,AC -15376,2026-02-22,True,Delhi,Chandigarh,OSRTC,AC Sleeper,35,16,17:00:00,22:18:00,5.3,266,400,4.3,False,True,False
15377,VOL-15377,2026-02-22,True,Delhi,Chandigarh,Kerala RTC,Volvo AC,40,20,02:00:00,13:06:00,11.1,557,1000,4.1,True,True,False
15378,AC -15378,2026-02-22,True,Delhi,Chandigarh,Shrinath Travels,AC Seater,45,30,21:30:00,03:12:00,5.7,284,300,4.2,True,True,False
15379,NON-15379,2026-02-22,True,Delhi,Chandigarh,BMTC,Non-AC Sleeper,40,18,23:00:00,11:48:00,12.8,642,600,3.8,True,True,False
15380,AC -15380,2026-02-22,True,Delhi,Chandigarh,TSRTC,AC Seater,45,36,01:00:00,07:18:00,6.3,313,350,3.9,True,True,False
15381,ELE-15381,2026-02-22,True,Delhi,Lucknow,SR Travels,Electric Bus,40,24,06:00:00,11:24:00,29.4,1471,1900,4.3,False,True,False
15382,AC -15382,2026-02-22,True,Delhi,Lucknow,Shrinath Travels,AC Seater,45,13,08:30:00,07:54:00,23.4,1170,1200,4.3,False,True,False
15383,VOL-15383,2026-02-22,True,Delhi,Lucknow,Paulo Travels,Volvo AC,40,21,16:00:00,17:06:00,25.1,1253,2200,4.6,False,True,False
15384,ELE-15384,2026-02-22,True,Delhi,Lucknow,PEPSU,Electric Bus,40,9,12:00:00,23:06:00,11.1,557,700,4.3,False,True,False
15385,AC -15385,2026-02-22,True,Delhi,Lucknow,Skyline Travels,AC Semi-Sleeper,40,29,14:00:00,01:48:00,11.8,592,700,4.3,False,True,False
15386,NON-15386,2026-02-22,True,Delhi,Lucknow,Goa RTC,Non-AC Seater,50,10,19:00:00,08:42:00,13.7,686,550,3.6,False,True,False
15387,AC -15387,2026-02-22,True,Delhi,Lucknow,Shrinath Travels,AC Semi-Sleeper,40,19,17:00:00,23:00:00,30.0,1498,1800,4.1,False,True,False
15388,NON-15388,2026-02-22,True,Delhi,Lucknow,RSRTC,Non-AC Sleeper,40,14,00:00:00,22:54:00,22.9,1145,1100,3.7,True,True,False
15389,AC -15389,2026-02-22,True,Mumbai,Pune,National Travels,AC Seater,45,12,07:30:00,11:06:00,27.6,1379,1450,4.2,False,True,False
15390,AC -15390,2026-02-22,True,Mumbai,Pune,UPSRTC,AC Seater,45,9,05:00:00,10:18:00,29.3,1465,1500,3.8,True,True,False
15391,AC -15391,2026-02-22,True,Mumbai,Pune,Goa RTC,AC Sleeper,35,21,09:00:00,20:42:00,35.7,1784,2550,4.1,False,True,False
15392,AC -15392,2026-02-22,True,Mumbai,Pune,ASTC,AC Semi-Sleeper,40,23,12:00:00,05:18:00,17.3,865,1050,3.8,False,True,False
15393,MUL-15393,2026-02-22,True,Mumbai,Pune,Bharathi Travels,Multi-Axle Volvo,43,24,16:00:00,12:06:00,20.1,1003,2000,4.8,False,True,False
15394,VOL-15394,2026-02-22,True,Mumbai,Pune,MSRTC,Volvo AC,40,19,18:30:00,04:48:00,34.3,1716,3000,4.0,False,True,False
15395,NON-15395,2026-02-22,True,Mumbai,Pune,CSRTC,Non-AC Sleeper,40,15,17:00:00,06:54:00,37.9,1893,1800,3.8,False,True,False
15396,MUL-15396,2026-02-22,True,Mumbai,Pune,Raj Travels,Multi-Axle Volvo,43,20,03:00:00,10:00:00,31.0,1550,3100,4.5,True,True,False
15397,NON-15397,2026-02-22,True,Mumbai,Pune,KPN Travels,Non-AC Seater,50,47,23:30:00,21:48:00,22.3,1117,900,4.2,True,True,False
15398,VOL-15398,2026-02-22,True,Mumbai,Pune,Raj Travels,Volvo AC,40,22,04:00:00,01:12:00,21.2,1059,1850,4.3,True,True,False
15399,NON-15399,2026-02-22,True,Mumbai,Pune,TSRTC,Non-AC Seater,50,48,00:00:00,00:18:00,24.3,1214,950,3.6,True,True,False
15400,VOL-15400,2026-02-22,True,Mumbai,Pune,Paulo Travels,Volvo AC,40,32,21:30:00,10:18:00,36.8,1839,3250,4.6,True,True,False
15401,NON-15401,2026-02-22,True,Mumbai,Goa,KSRTC,Non-AC Seater,50,42,06:30:00,19:12:00,12.7,636,500,3.8,False,True,False
15402,AC -15402,2026-02-22,True,Mumbai,Goa,RSRTC,AC Semi-Sleeper,40,11,06:00:00,18:30:00,12.5,627,750,4.2,False,True,False
15403,NON-15403,2026-02-22,True,Mumbai,Goa,GSRTC,Non-AC Seater,50,38,11:00:00,02:36:00,15.6,780,600,3.7,False,True,False
15404,NON-15404,2026-02-22,True,Mumbai,Goa,SRS Travels,Non-AC Sleeper,40,6,09:30:00,21:36:00,12.1,607,600,4.1,False,True,False
15405,AC -15405,2026-02-22,True,Mumbai,Goa,ASTC,AC Seater,45,33,09:00:00,13:30:00,4.5,227,250,4.0,False,True,False
15406,AC -15406,2026-02-22,True,Mumbai,Goa,Shrinath Travels,AC Sleeper,35,17,20:00:00,07:12:00,11.2,562,800,4.3,False,True,False
15407,NON-15407,2026-02-22,True,Mumbai,Goa,MSRTC,Non-AC Sleeper,40,24,19:30:00,06:42:00,11.2,560,550,4.0,False,True,False
15408,ELE-15408,2026-02-22,True,Mumbai,Goa,Orange Travels,Electric Bus,40,5,22:00:00,08:24:00,10.4,521,650,4.3,True,True,False
15409,VOL-15409,2026-02-22,True,Mumbai,Goa,ASTC,Volvo AC,40,10,21:00:00,11:54:00,14.9,743,1300,4.3,True,True,False
15410,AC -15410,2026-02-22,True,Mumbai,Goa,Jabbar Travels,AC Semi-Sleeper,40,17,21:30:00,05:48:00,8.3,413,500,4.3,True,True,False
15411,AC -15411,2026-02-22,True,Mumbai,Goa,SRS Travels,AC Sleeper,35,20,03:00:00,13:54:00,10.9,543,800,4.5,True,True,False
15412,NON-15412,2026-02-22,True,Mumbai,Nashik,DTC,Non-AC Seater,50,19,05:00:00,13:36:00,8.6,428,350,3.6,True,True,False
15413,AC -15413,2026-02-22,True,Mumbai,Nashik,Mahasagar Travels,AC Seater,45,5,08:30:00,18:24:00,9.9,497,500,4.1,False,True,False
15414,VOL-15414,2026-02-22,True,Mumbai,Nashik,Green Line,Volvo AC,40,15,11:30:00,16:54:00,5.4,270,500,4.4,False,True,False
15415,ELE-15415,2026-02-22,True,Mumbai,Nashik,Goa RTC,Electric Bus,40,18,09:30:00,17:36:00,8.1,407,500,4.2,False,True,False
15416,VOL-15416,2026-02-22,True,Mumbai,Nashik,IntrCity SmartBus,Volvo AC,40,29,15:00:00,19:24:00,4.4,219,400,4.7,False,True,False
15417,AC -15417,2026-02-22,True,Mumbai,Nashik,TNSTC,AC Sleeper,35,15,20:00:00,00:00:00,4.0,199,300,4.2,False,True,False
15418,AC -15418,2026-02-22,True,Mumbai,Nashik,RedBus Express,AC Semi-Sleeper,40,35,18:00:00,00:54:00,6.9,345,400,4.3,False,True,False
15419,NON-15419,2026-02-22,True,Mumbai,Nashik,Kerala RTC,Non-AC Sleeper,40,8,22:30:00,14:06:00,15.6,780,750,3.9,True,True,False
15420,NON-15420,2026-02-22,True,Mumbai,Nashik,DTC,Non-AC Sleeper,40,14,02:00:00,08:48:00,6.8,340,350,3.7,True,True,False
15421,NON-15421,2026-02-22,True,Mumbai,Nashik,KPN Travels,Non-AC Sleeper,40,36,23:30:00,06:00:00,6.5,326,300,4.1,True,True,False
15422,ELE-15422,2026-02-22,True,Mumbai,Surat,SRS Travels,Electric Bus,40,16,05:30:00,07:12:00,25.7,1284,1650,4.6,True,True,False
15423,AC -15423,2026-02-22,True,Mumbai,Surat,Kerala RTC,AC Semi-Sleeper,40,6,06:00:00,00:36:00,18.6,929,1100,3.8,False,True,False
15424,VOL-15424,2026-02-22,True,Mumbai,Surat,Goa RTC,Volvo AC,40,38,10:30:00,23:18:00,12.8,638,1100,4.0,False,True,False
15425,VOL-15425,2026-02-22,True,Mumbai,Surat,HRTC,Volvo AC,40,17,09:00:00,18:36:00,9.6,481,850,4.1,False,True,False
15426,AC -15426,2026-02-22,True,Mumbai,Surat,Bharathi Travels,AC Sleeper,35,32,15:00:00,04:36:00,13.6,681,1000,4.5,False,True,False
15427,ELE-15427,2026-02-22,True,Mumbai,Surat,Goa RTC,Electric Bus,40,25,19:30:00,20:30:00,25.0,1250,1600,4.2,False,True,False
15428,NON-15428,2026-02-22,True,Mumbai,Surat,KK Travels,Non-AC Sleeper,40,16,20:00:00,11:00:00,15.0,749,700,3.9,False,True,False
15429,AC -15429,2026-02-22,True,Mumbai,Surat,Kaveri Travels,AC Seater,45,7,23:30:00,00:30:00,25.0,1248,1300,4.1,True,True,False
15430,MUL-15430,2026-02-22,True,Bangalore,Chennai,Skyline Travels,Multi-Axle Volvo,43,41,05:00:00,12:24:00,31.4,1571,3150,4.7,True,True,False
15431,AC -15431,2026-02-22,True,Bangalore,Chennai,WBTC,AC Seater,45,11,05:30:00,01:48:00,20.3,1016,1050,3.7,True,True,False
15432,AC -15432,2026-02-22,True,Bangalore,Chennai,Mahasagar Travels,AC Seater,45,29,15:00:00,23:06:00,32.1,1605,1650,4.2,False,True,False
15433,VOL-15433,2026-02-22,True,Bangalore,Chennai,Orange Travels,Volvo AC,40,26,16:00:00,00:30:00,32.5,1627,2850,4.3,False,True,False
15434,AC -15434,2026-02-22,True,Bangalore,Chennai,Garuda Travels,AC Sleeper,35,14,10:00:00,20:00:00,34.0,1699,2450,4.5,False,True,False
